latitude,longitude,state_region,elevation_m,slope_deg,aspect_deg,curvature,rainfall_mm,soil_moisture,temperature_c,humidity_pct,land_cover,historical_landslide_count,days_since_previous_event,landslide,risk_category_prototype
31.494934,78.937448,Uttarakhand,816.61,5.04,259.2,0.1346,76.24,0.9064,23.54,52.12,Cropland,6,1704,0,LOW
12.203075,77.102119,Kerala,1669.64,12.21,22.83,-0.1547,212.62,0.6957,10.25,62.43,Forest,3,2925,0,MODERATE
28.858211,79.662012,Uttarakhand,1229.85,10.22,40.21,0.3399,187.82,0.298,18.17,65.32,Cropland,4,3814,1,MODERATE
26.072146,91.579912,Meghalaya,1614.47,10.65,15.09,-0.0213,16.89,0.422,24.3,54.59,Forest,2,1929,0,LOW
33.085137,77.902162,Himachal Pradesh,2643.28,18.42,185.53,0.1856,117.72,0.9302,15.07,54.26,Forest,9,3277,1,HIGH
16.814499,76.267176,Karnataka,238.0,7.62,344.73,-0.0306,130.03,0.1686,24.68,53.48,Cropland,2,2404,0,LOW
14.347134,77.749148,Karnataka,1092.63,8.51,283.19,-0.064,82.74,0.9614,18.54,60.0,Built-up,5,3628,0,MODERATE
29.576074,80.812727,Uttarakhand,785.0,17.02,10.09,-0.245,154.46,0.3119,21.86,66.44,Grassland,2,201,1,LOW
34.645515,76.482349,Jammu and Kashmir,728.11,30.14,216.66,-0.0127,91.78,0.7967,18.7,50.95,Barren,4,3993,1,CRITICAL
11.636031,77.037991,Tamil Nadu,1541.3,4.47,190.12,0.022,41.24,0.8641,22.29,67.03,Forest,3,3786,0,MODERATE
8.180489,78.143267,Tamil Nadu,2783.05,26.1,344.4,-0.2756,199.74,0.1989,17.98,51.6,Forest,4,2515,1,HIGH
25.387037,91.483999,Meghalaya,1993.54,3.39,37.82,-0.2511,23.61,0.515,11.85,61.47,Forest,3,898,1,LOW
34.855556,75.435406,Jammu and Kashmir,5200.0,24.29,99.73,-0.1984,225.8,0.7391,-2.26,52.34,Shrubland,9,1265,1,CRITICAL
35.138671,76.969072,Jammu and Kashmir,1817.2,17.54,21.1,0.1274,88.8,0.7109,20.31,80.05,Forest,5,1680,0,MODERATE
10.130181,76.655105,Kerala,732.12,8.24,143.99,-0.0147,401.72,0.3631,15.61,63.43,Forest,10,595,1,MODERATE
25.534121,91.510219,Meghalaya,666.12,12.46,148.21,0.0182,209.09,0.8309,24.65,51.11,Forest,6,3777,0,HIGH
18.109529,75.610362,Karnataka,360.0,9.73,115.16,0.1609,292.3,0.5456,27.62,58.74,Forest,4,2398,0,HIGH
31.246414,78.889409,Himachal Pradesh,1811.55,4.24,5.03,0.3454,88.64,0.8424,16.78,70.98,Barren,2,36,0,MODERATE
28.320651,95.45898,Arunachal Pradesh,1514.55,32.1,194.13,-0.0822,66.23,0.1943,21.94,67.86,Cropland,3,306,0,MODERATE
30.381867,76.377876,Himachal Pradesh,1915.23,4.77,151.49,-0.2589,248.08,0.2885,16.84,64.57,Forest,5,2235,1,LOW
12.974215,77.451306,Karnataka,589.02,7.17,322.99,0.1954,155.44,0.754,25.42,73.88,Shrubland,3,121,0,HIGH
30.305449,77.359598,Himachal Pradesh,565.8,29.99,95.9,-0.1169,136.98,0.5097,26.79,74.0,Shrubland,5,2254,1,MODERATE
14.936897,74.092561,Karnataka,2049.74,35.82,92.81,0.4182,280.34,0.7832,12.67,67.01,Forest,8,285,1,HIGH
9.671653,75.512936,Kerala,1995.5,27.72,50.21,-0.0044,163.42,0.3609,11.56,49.14,Built-up,8,1540,1,CRITICAL
25.29317,90.128299,Meghalaya,2442.53,25.6,196.73,0.0298,130.05,0.7359,6.92,61.28,Forest,10,2168,0,MODERATE
9.270587,75.710059,Kerala,891.75,37.8,259.36,-0.1384,128.65,0.514,23.03,58.49,Barren,6,1795,0,HIGH
32.442007,76.417735,Himachal Pradesh,588.19,9.16,74.26,0.0137,32.19,0.4339,24.41,45.48,Built-up,1,1388,1,LOW
15.941227,76.686917,Karnataka,323.65,30.83,247.39,0.1051,23.87,0.3781,31.67,53.27,Cropland,2,1354,1,LOW
28.09375,88.741617,Sikkim,1394.57,17.92,32.41,0.1446,112.25,0.7274,19.48,59.07,Grassland,3,450,1,MODERATE
9.623019,79.76138,Tamil Nadu,1102.9,11.75,59.71,-0.1852,168.58,0.3855,17.01,67.31,Cropland,3,399,1,MODERATE
13.157273,78.591902,Tamil Nadu,1325.7,22.2,220.17,0.0256,123.14,0.1214,21.72,46.75,Grassland,5,100,1,MODERATE
10.799708,75.383937,Kerala,714.14,18.02,31.67,0.0197,184.45,0.4334,23.12,50.87,Forest,4,3875,0,LOW
9.257557,77.210531,Kerala,2646.72,23.97,187.87,-0.2834,157.03,0.6784,14.61,61.35,Grassland,6,2587,0,HIGH
35.27211,76.559053,Jammu and Kashmir,746.79,4.74,265.15,0.0655,328.64,0.6843,23.76,79.45,Grassland,1,2452,1,MODERATE
25.669994,91.424145,Meghalaya,787.48,28.75,342.2,0.0279,179.77,0.2611,22.82,57.46,Forest,4,3717,1,HIGH
25.065478,92.0822,Meghalaya,955.91,54.71,242.21,-0.1565,280.31,0.6997,13.63,71.35,Shrubland,6,2278,1,CRITICAL
35.431986,75.584155,Jammu and Kashmir,2033.48,30.8,180.96,0.0505,79.03,0.3159,13.98,49.55,Built-up,6,3661,0,HIGH
25.034267,90.354858,Meghalaya,837.54,0.45,201.37,-0.3125,144.89,0.4648,21.09,55.09,Cropland,2,808,0,LOW
25.102873,90.330857,Meghalaya,1886.62,20.83,240.88,0.3849,462.88,0.7395,15.26,56.06,Forest,8,3724,1,HIGH
32.715749,78.739245,Himachal Pradesh,1939.03,28.27,334.0,-0.0563,150.04,0.501,10.62,66.48,Cropland,5,3034,1,CRITICAL
29.40136,95.990275,Arunachal Pradesh,2236.06,7.49,83.42,-0.0993,128.04,0.1682,10.37,61.51,Forest,4,2404,0,MODERATE
27.195255,88.015757,Sikkim,2921.88,13.57,243.82,-0.0006,34.63,0.5227,12.55,63.99,Barren,6,166,1,MODERATE
14.461748,76.198211,Karnataka,3621.1,13.98,79.92,-0.2215,82.08,0.482,3.61,42.21,Cropland,3,1998,0,MODERATE
26.31206,89.57716,West Bengal,1455.11,24.3,131.3,-0.192,159.51,0.5845,13.5,42.87,Forest,8,908,1,HIGH
26.778724,96.15705,Arunachal Pradesh,500.56,16.14,122.46,0.1232,78.61,0.8761,28.3,48.29,Forest,4,1134,1,MODERATE
32.35745,76.59205,Jammu and Kashmir,1963.75,4.07,1.59,0.044,222.35,0.3772,12.04,56.42,Barren,4,251,0,LOW
25.276551,91.982914,Meghalaya,1580.63,4.11,19.98,-0.0759,165.78,0.7679,22.0,60.08,Barren,3,1173,0,MODERATE
25.195069,92.368386,Meghalaya,291.4,6.7,50.37,-0.2462,182.51,0.7358,24.5,60.23,Forest,7,1836,0,MODERATE
18.545649,80.688139,Maharashtra,1649.38,22.41,204.65,0.1137,162.65,0.8812,19.24,63.89,Forest,5,1192,1,HIGH
27.087141,88.25382,Sikkim,3400.38,18.44,231.19,0.2503,603.41,0.8393,9.55,65.1,Forest,20,724,1,CRITICAL
26.034574,92.140448,Meghalaya,1480.04,19.54,125.68,0.0232,299.76,0.6886,18.71,72.12,Shrubland,10,2010,1,HIGH
17.503101,75.97728,Maharashtra,788.17,8.96,204.35,0.0313,101.32,0.3814,20.53,70.78,Grassland,4,326,0,LOW
26.66539,92.651628,Arunachal Pradesh,563.69,22.23,57.43,0.1428,43.02,0.5799,22.65,68.28,Built-up,5,1619,1,LOW
26.059362,90.802284,Meghalaya,157.38,31.73,129.52,0.1457,303.5,0.8236,28.0,52.45,Shrubland,4,3321,1,CRITICAL
32.628811,78.66038,Himachal Pradesh,3078.31,7.42,359.24,0.1258,102.7,0.8892,7.84,61.66,Forest,1,293,0,HIGH
11.614383,77.727582,Karnataka,1184.06,2.55,145.61,-0.0945,48.97,0.6265,18.97,51.28,Forest,2,2032,0,NO_RISK
9.619179,79.421548,Tamil Nadu,3396.54,7.22,177.25,0.2004,92.61,0.4609,11.91,61.54,Forest,6,2221,1,MODERATE
15.849327,75.191217,Maharashtra,2680.27,17.6,178.71,-0.3772,148.09,0.7618,13.36,56.75,Forest,7,3862,1,HIGH
26.544204,88.157798,West Bengal,407.32,18.59,334.09,0.1143,183.84,0.599,27.05,58.01,Cropland,11,1811,0,MODERATE
9.539279,80.073913,Tamil Nadu,901.87,7.92,52.25,0.1338,188.37,0.5966,16.33,71.48,Barren,1,2490,0,LOW
9.16299,77.769649,Tamil Nadu,802.16,30.2,312.11,-0.2787,23.59,0.7169,29.56,55.2,Barren,2,437,1,MODERATE
26.041414,88.807859,West Bengal,583.84,26.11,269.53,-0.1894,188.64,0.977,20.0,60.12,Shrubland,3,3872,1,HIGH
12.574099,75.827353,Kerala,711.78,17.64,211.12,-0.3899,58.63,0.4377,25.64,43.05,Cropland,6,1401,1,MODERATE
33.118338,75.04587,Jammu and Kashmir,2142.82,0.76,189.06,-0.2158,103.51,0.6504,17.32,45.12,Cropland,4,3456,1,HIGH
27.159718,88.314106,Sikkim,1316.62,50.38,233.51,0.0493,164.7,0.798,17.79,46.0,Cropland,7,1694,1,CRITICAL
17.334221,77.573156,Karnataka,563.51,11.26,91.24,0.0388,182.07,0.3612,19.3,63.92,Built-up,6,901,0,MODERATE
26.578109,91.946592,Arunachal Pradesh,917.9,21.22,142.27,0.1576,91.06,0.9363,19.3,54.55,Cropland,4,2780,0,MODERATE
30.249041,80.926635,Uttarakhand,775.28,2.62,341.1,0.0363,187.53,0.5552,25.96,70.17,Cropland,3,1005,0,LOW
25.672778,91.032043,Meghalaya,2027.39,28.14,99.46,0.0932,205.55,0.3659,14.28,45.96,Forest,5,3300,1,HIGH
26.70701,88.698446,West Bengal,1075.19,13.15,30.42,0.2335,270.04,0.282,19.71,79.86,Shrubland,8,2185,0,LOW
17.720145,76.616031,Karnataka,410.67,4.21,320.26,0.0218,121.96,0.2967,28.89,68.85,Forest,11,2855,0,NO_RISK
29.314559,79.8138,Uttarakhand,820.13,8.71,212.71,0.0563,88.73,0.531,20.47,72.28,Forest,4,3986,0,LOW
12.183776,76.997549,Kerala,858.59,16.87,173.84,-0.2175,269.74,0.4225,22.02,51.65,Shrubland,9,197,0,HIGH
20.784487,79.056071,Maharashtra,661.53,11.07,33.44,0.4495,233.79,0.2767,27.77,65.88,Forest,7,215,0,HIGH
18.336099,77.598101,Maharashtra,1860.88,23.82,77.75,0.0589,89.6,0.478,14.65,67.1,Forest,3,3387,1,HIGH
11.106614,79.429522,Tamil Nadu,20.92,18.31,10.02,-0.1552,173.84,0.3926,34.87,61.46,Forest,5,3261,0,NO_RISK
16.217895,75.309134,Karnataka,2168.95,20.62,47.27,0.0922,74.62,0.3979,18.17,48.54,Forest,2,3691,0,MODERATE
26.372184,87.757893,West Bengal,1905.85,12.77,248.48,-0.3678,261.34,0.4045,12.15,56.4,Forest,8,2326,1,HIGH
28.920137,93.953204,Arunachal Pradesh,1501.17,3.62,352.12,-0.2814,100.34,0.5012,18.91,56.41,Cropland,3,2704,0,MODERATE
10.062398,79.018855,Tamil Nadu,1809.91,16.59,353.2,-0.1384,78.32,0.2398,10.87,62.36,Barren,2,304,0,LOW
11.973277,79.629957,Tamil Nadu,1427.18,6.56,263.04,-0.0351,141.72,0.3303,12.28,57.05,Forest,6,3004,1,MODERATE
31.411278,79.482711,Uttarakhand,1161.84,6.39,285.75,0.0504,204.76,0.5421,19.25,72.04,Barren,4,2180,1,MODERATE
25.384159,91.308229,Meghalaya,1547.74,7.41,120.32,0.0729,95.65,0.5119,21.93,71.3,Forest,4,278,1,MODERATE
14.236785,74.404992,Karnataka,2140.93,19.24,67.35,0.0025,89.53,0.5607,12.09,77.03,Forest,3,1172,1,MODERATE
16.73926,74.539415,Maharashtra,358.35,12.96,189.95,0.0595,89.03,0.664,28.54,66.51,Cropland,3,3640,1,MODERATE
8.096441,79.921404,Tamil Nadu,1990.86,7.13,175.36,-0.1015,35.8,0.4043,11.57,45.79,Shrubland,3,95,0,NO_RISK
27.281328,88.730306,Sikkim,524.54,47.53,137.98,-0.2962,119.94,0.2044,26.41,71.78,Built-up,3,1325,0,MODERATE
35.274519,76.081262,Jammu and Kashmir,302.21,23.52,298.59,-0.243,32.09,0.7087,33.57,58.59,Forest,3,2857,0,MODERATE
27.732394,88.69804,Sikkim,809.39,53.56,24.2,0.0358,102.33,0.6473,22.23,45.07,Cropland,7,2545,1,CRITICAL
30.642565,80.19847,Uttarakhand,661.96,52.12,242.5,-0.2101,82.7,0.4732,27.0,62.58,Shrubland,6,635,1,CRITICAL
13.45375,78.294477,Karnataka,825.53,5.14,48.66,-0.3806,216.74,0.7886,25.42,57.17,Forest,4,364,0,LOW
34.541113,74.043892,Jammu and Kashmir,883.97,39.7,84.2,-0.04,30.38,0.4106,28.05,61.13,Cropland,4,2769,1,MODERATE
27.160699,97.193756,Arunachal Pradesh,5029.3,10.83,151.16,0.0144,90.96,0.9142,-8.0,53.91,Cropland,3,3982,0,HIGH
30.399625,80.779873,Uttarakhand,1323.04,4.39,37.17,-0.0101,382.8,0.4443,24.47,48.74,Forest,7,3080,1,MODERATE
10.487411,76.602012,Tamil Nadu,260.44,15.63,138.41,0.0724,161.03,0.6323,26.91,57.88,Grassland,7,1602,1,MODERATE
29.082534,78.387613,Uttarakhand,163.45,18.83,338.57,0.2647,112.08,0.7226,19.3,42.73,Forest,3,3431,0,MODERATE
16.644072,77.049631,Maharashtra,451.17,22.57,45.23,-0.0597,117.27,0.6688,23.4,62.14,Forest,4,2669,0,MODERATE
30.915097,78.904217,Uttarakhand,288.6,8.15,226.03,-0.2531,195.27,0.7373,21.82,52.22,Grassland,5,2335,0,LOW
20.760338,75.665618,Maharashtra,547.0,15.25,214.51,-0.2974,291.67,0.7667,25.48,73.84,Barren,6,1941,1,HIGH
31.418195,77.677714,Uttarakhand,1076.27,30.36,143.82,0.1607,9.93,0.4857,21.71,57.66,Cropland,4,3494,1,MODERATE
25.308897,91.002039,Meghalaya,1573.11,32.39,292.09,-0.2228,175.48,0.8855,16.39,46.39,Built-up,9,3213,1,HIGH
26.325159,89.195881,West Bengal,2338.22,10.0,79.27,0.3918,85.18,0.4371,11.5,68.45,Shrubland,1,1311,1,LOW
11.067111,80.086597,Tamil Nadu,39.45,19.56,36.1,0.1602,129.0,0.4918,25.56,78.6,Grassland,3,1121,1,MODERATE
16.970337,74.543638,Maharashtra,1564.83,23.41,94.93,0.0255,265.37,0.5236,19.69,49.82,Cropland,9,116,1,MODERATE
33.46295,76.155792,Jammu and Kashmir,1418.35,20.69,122.63,0.3109,85.87,0.2662,12.84,70.69,Shrubland,8,1053,1,HIGH
25.616724,89.447257,West Bengal,2904.14,21.5,131.95,-0.1991,210.15,0.3279,1.63,65.98,Grassland,6,2350,1,CRITICAL
27.036835,88.642889,Sikkim,1438.01,16.51,203.85,0.0678,61.0,0.5374,17.1,61.53,Cropland,2,2528,1,HIGH
25.554107,89.757141,Meghalaya,1028.01,18.78,315.91,-0.1894,124.01,0.5909,19.98,66.4,Built-up,3,1263,0,HIGH
25.505762,88.666984,West Bengal,1238.73,20.33,254.72,-0.0946,24.99,0.4059,21.63,60.73,Built-up,2,972,0,MODERATE
9.344522,75.993761,Kerala,891.54,9.89,201.61,0.1962,178.7,0.89,20.57,65.17,Barren,4,3101,1,MODERATE
10.16409,78.77965,Tamil Nadu,2255.2,19.25,29.41,0.0584,196.53,0.5072,18.89,72.59,Shrubland,2,1277,0,MODERATE
11.103086,77.357205,Tamil Nadu,1686.44,12.97,270.12,-0.2054,156.85,0.5804,20.78,57.41,Barren,6,1304,0,HIGH
30.945344,80.985495,Uttarakhand,2856.6,13.67,335.26,0.1798,134.84,0.3689,9.27,59.71,Shrubland,6,2392,0,MODERATE
11.639585,76.10015,Karnataka,2218.87,6.08,303.17,0.1079,111.06,0.4049,9.56,53.49,Barren,3,2971,0,LOW
28.094557,94.475602,Arunachal Pradesh,351.6,7.73,86.29,-0.2012,106.47,0.4837,24.91,62.05,Forest,6,2700,1,LOW
8.519227,76.378424,Kerala,1914.12,13.24,77.2,-0.0715,121.76,0.2512,13.16,57.71,Forest,3,2545,1,LOW
34.699932,74.77129,Jammu and Kashmir,356.83,12.81,249.62,-0.2288,83.2,0.3891,25.64,43.57,Forest,4,729,0,MODERATE
9.303689,79.146831,Tamil Nadu,1115.61,5.58,304.74,0.1084,163.38,0.9008,25.68,66.64,Barren,6,232,0,MODERATE
27.047835,88.90433,West Bengal,496.53,5.4,166.39,0.1208,240.34,0.8091,26.93,53.45,Shrubland,6,3441,1,HIGH
31.921212,76.930092,Himachal Pradesh,137.68,13.55,83.75,0.1579,81.08,0.7808,23.07,67.7,Shrubland,4,3401,0,LOW
32.222717,75.900786,Jammu and Kashmir,870.03,26.41,355.89,-0.0059,223.41,0.8843,21.16,56.4,Forest,7,3451,1,HIGH
10.986817,79.594258,Tamil Nadu,2456.38,9.02,25.36,-0.1683,234.57,0.5553,16.54,61.92,Shrubland,7,2262,1,CRITICAL
26.108408,90.71518,Meghalaya,868.09,4.16,7.96,0.1662,167.06,0.5718,27.47,65.64,Forest,8,648,0,HIGH
30.283709,80.461595,Uttarakhand,1498.93,7.04,130.61,0.0098,93.0,0.8638,17.26,62.3,Forest,2,3088,0,LOW
25.66333,89.84189,West Bengal,244.18,13.63,123.45,-0.145,107.92,0.7605,23.22,53.6,Shrubland,3,2223,1,LOW
15.137193,77.673315,Karnataka,3618.26,39.08,243.45,-0.1396,170.28,0.4472,2.33,45.38,Cropland,11,1506,1,CRITICAL
25.789861,92.189111,Meghalaya,1299.11,35.32,274.95,0.0295,140.92,0.6001,20.33,50.96,Built-up,7,1577,1,CRITICAL
32.132462,75.726009,Himachal Pradesh,72.13,19.79,325.35,0.0348,143.87,0.5594,26.33,51.14,Forest,2,3254,0,LOW
26.565432,89.38888,West Bengal,864.72,9.27,288.83,0.0245,132.88,0.7273,21.05,67.88,Barren,3,2227,1,MODERATE
27.129143,87.145319,West Bengal,698.1,35.4,250.56,0.133,178.78,0.5803,31.21,81.82,Grassland,6,1150,1,MODERATE
34.88149,75.736747,Jammu and Kashmir,2414.12,3.19,54.98,-0.4186,211.65,0.519,13.62,62.18,Grassland,8,280,0,MODERATE
11.713179,75.891392,Karnataka,2835.19,7.66,339.81,0.0116,85.14,0.5525,4.24,44.75,Cropland,6,1767,0,MODERATE
18.902898,80.034993,Maharashtra,1846.43,16.01,206.0,0.3144,100.83,0.7127,22.43,71.95,Grassland,7,3099,0,MODERATE
26.071999,90.490936,Meghalaya,892.58,16.25,15.82,0.0295,26.44,0.73,22.82,59.22,Cropland,3,1528,1,MODERATE
32.231812,77.071066,Jammu and Kashmir,1328.11,13.98,183.95,-0.1646,357.91,0.2477,26.76,53.73,Grassland,5,1239,0,MODERATE
27.040442,88.581434,Sikkim,803.76,8.62,287.69,0.1174,202.9,0.2839,20.83,71.39,Shrubland,5,2641,0,MODERATE
27.214719,96.290498,Arunachal Pradesh,814.2,6.65,91.19,-0.0426,147.14,0.8118,19.17,54.74,Grassland,5,599,1,MODERATE
13.541376,78.252972,Tamil Nadu,562.33,33.12,216.96,0.0093,96.55,0.9063,33.44,57.64,Forest,3,3547,1,MODERATE
34.227543,74.681077,Jammu and Kashmir,336.26,21.01,333.14,0.0419,139.29,0.3749,26.37,66.18,Grassland,10,1601,1,LOW
12.093506,76.602823,Karnataka,849.25,19.75,262.69,0.0497,285.63,0.3625,28.96,53.15,Grassland,12,407,1,MODERATE
19.759527,76.92899,Maharashtra,4713.61,23.67,292.46,0.03,255.72,0.9236,4.61,69.7,Cropland,11,3891,1,CRITICAL
34.536977,74.04909,Jammu and Kashmir,1399.5,8.7,135.41,-0.1627,90.5,0.2875,13.77,60.84,Cropland,2,338,0,MODERATE
30.615987,77.867926,Uttarakhand,846.15,19.4,48.44,-0.0048,262.97,0.3783,24.2,61.15,Cropland,4,1644,1,MODERATE
18.709755,78.553883,Maharashtra,1875.52,2.09,71.13,-0.15,166.01,0.7777,21.32,60.78,Forest,4,498,0,LOW
25.763473,92.135519,Meghalaya,1066.25,12.9,323.1,-0.4539,43.73,0.4369,16.76,53.75,Cropland,2,697,0,MODERATE
12.129527,77.254009,Kerala,1694.81,13.69,18.17,-0.3153,257.21,0.3104,15.07,62.96,Forest,6,2877,0,MODERATE
28.067179,88.53211,Sikkim,2512.96,16.68,242.48,-0.067,122.85,0.6384,12.58,40.92,Grassland,6,1356,1,HIGH
27.056349,88.396873,West Bengal,1310.03,11.23,342.66,0.0411,60.69,0.4473,18.77,58.24,Built-up,3,490,0,MODERATE
27.14303,88.858524,Sikkim,1735.14,20.48,329.1,0.1135,161.9,0.4422,17.36,57.28,Cropland,4,1618,0,MODERATE
20.729283,76.424012,Maharashtra,1676.45,4.6,104.73,0.3682,88.19,0.2849,19.64,43.65,Cropland,2,2990,0,LOW
35.30891,76.033699,Jammu and Kashmir,1250.45,3.32,218.19,0.1381,74.41,0.0639,17.01,46.35,Forest,6,3215,0,NO_RISK
32.929751,77.665595,Himachal Pradesh,1319.34,21.2,312.42,-0.2422,38.47,0.9153,14.21,52.47,Barren,3,1349,0,HIGH
34.692336,74.889856,Jammu and Kashmir,3382.43,5.44,121.38,0.0057,121.9,0.5139,4.86,76.42,Cropland,5,664,1,MODERATE
18.438909,75.062358,Maharashtra,1597.56,27.76,40.88,0.1909,63.11,0.4965,23.67,53.6,Shrubland,6,635,1,MODERATE
32.224518,77.734282,Himachal Pradesh,3042.54,11.15,227.86,-0.0873,15.69,0.3611,6.65,46.0,Forest,3,59,0,HIGH
9.081637,75.575593,Kerala,1353.76,6.93,236.56,-0.1055,78.19,0.2809,20.72,52.41,Barren,3,3156,1,NO_RISK
30.191894,80.641566,Uttarakhand,2032.37,18.13,105.46,0.1669,3.2,0.9013,12.14,59.08,Forest,2,3882,0,LOW
14.94945,74.526326,Karnataka,1115.91,12.55,208.23,0.0181,88.74,0.4759,24.79,41.64,Cropland,3,761,0,LOW
27.891769,96.870707,Arunachal Pradesh,1066.24,17.51,225.18,-0.3437,250.02,0.5079,18.57,53.66,Grassland,6,3085,0,MODERATE
31.318449,77.700313,Himachal Pradesh,2056.21,9.77,318.02,0.09,277.88,0.3308,12.63,65.86,Forest,8,2922,0,MODERATE
11.047601,79.294354,Tamil Nadu,3085.55,4.87,283.94,-0.2287,34.77,0.2896,12.2,62.45,Cropland,1,3016,0,LOW
26.99266,88.417687,West Bengal,1311.31,22.21,10.12,-0.0693,81.6,0.5198,13.72,60.31,Shrubland,3,1996,1,LOW
11.287646,76.237313,Kerala,316.19,14.05,193.35,0.173,269.35,0.8032,22.48,61.06,Forest,7,1223,1,MODERATE
9.056105,79.766202,Tamil Nadu,4574.24,14.45,103.38,0.05,68.69,0.5525,-2.24,58.49,Built-up,10,1988,1,HIGH
8.930947,77.321911,Kerala,2034.69,27.69,17.99,0.1053,84.03,0.3161,15.91,56.95,Grassland,4,121,0,MODERATE
14.647241,74.297171,Karnataka,1004.47,15.03,174.78,-0.1552,110.44,0.2994,23.77,54.35,Cropland,2,1499,0,MODERATE
10.349184,75.313286,Kerala,848.79,11.99,68.44,0.1553,293.7,0.5164,23.46,49.02,Cropland,12,1757,0,MODERATE
33.056167,76.606419,Himachal Pradesh,1003.87,32.04,280.32,-0.0067,109.09,0.7148,19.2,47.92,Forest,4,3334,0,HIGH
32.514243,74.441219,Jammu and Kashmir,2161.91,1.45,113.0,0.2411,246.06,0.8122,14.58,47.27,Forest,4,1751,0,MODERATE
34.614375,74.105213,Jammu and Kashmir,332.94,30.74,223.96,-0.0531,145.44,0.2199,27.62,53.95,Barren,3,1699,0,LOW
28.414059,94.788897,Arunachal Pradesh,2674.64,14.22,178.55,-0.0407,135.28,0.5144,15.32,55.79,Shrubland,2,116,0,HIGH
16.141976,79.536492,Maharashtra,4293.93,19.3,309.84,0.1379,66.53,0.3242,3.44,53.22,Forest,2,1377,1,CRITICAL
28.803853,80.075857,Uttarakhand,858.49,18.18,231.29,0.1099,214.01,0.8826,26.88,60.89,Shrubland,5,1308,0,MODERATE
26.414483,92.78766,Arunachal Pradesh,1536.44,4.59,142.85,0.1871,63.38,0.6629,11.66,61.76,Forest,5,2064,0,LOW
10.982895,75.204778,Kerala,2157.64,20.63,196.76,0.0051,104.7,0.8937,8.71,42.53,Grassland,5,86,0,HIGH
29.161989,96.042387,Arunachal Pradesh,2923.21,21.03,190.5,0.0566,539.44,0.7093,7.35,67.09,Cropland,12,3107,1,CRITICAL
33.078615,75.079231,Jammu and Kashmir,2626.91,11.99,60.97,0.015,63.14,0.3513,16.93,80.72,Shrubland,2,3453,0,MODERATE
33.100189,75.681254,Himachal Pradesh,3128.46,1.67,310.21,0.0298,11.05,0.4336,11.75,44.71,Forest,4,2377,0,LOW
16.905525,79.452466,Maharashtra,1989.7,32.67,59.22,-0.0534,231.45,0.3308,14.48,68.93,Barren,7,3030,1,HIGH
12.200112,75.293835,Kerala,507.48,9.42,132.29,-0.0913,206.95,0.2251,21.37,63.42,Forest,2,1944,0,NO_RISK
10.272323,77.887654,Tamil Nadu,539.48,17.43,84.79,-0.1096,7.61,0.74,24.2,50.63,Grassland,0,-1,1,MODERATE
16.002614,75.95057,Karnataka,698.28,16.51,350.42,0.1661,220.28,0.4377,22.16,49.56,Cropland,7,3063,1,HIGH
10.05024,78.904601,Tamil Nadu,1785.58,3.38,184.26,0.0745,308.53,0.2453,17.24,63.34,Shrubland,9,898,0,NO_RISK
16.987395,74.492574,Karnataka,1088.31,14.05,341.16,-0.23,382.49,0.376,14.66,57.64,Shrubland,12,2243,1,HIGH
27.393333,88.004697,Sikkim,463.09,9.56,137.69,-0.2537,160.86,0.6335,24.33,69.04,Forest,2,2754,1,HIGH
25.268241,92.328822,Meghalaya,1778.27,18.68,201.28,0.0125,209.02,0.5011,18.52,51.73,Forest,8,3460,1,CRITICAL
17.927917,74.154338,Maharashtra,3186.93,24.1,212.02,0.1848,116.24,0.725,13.63,67.04,Forest,3,3815,0,CRITICAL
34.846038,77.064159,Jammu and Kashmir,1531.59,22.75,277.16,0.0959,303.09,0.7216,19.61,54.6,Cropland,5,2608,1,HIGH
9.355643,78.364844,Tamil Nadu,919.97,46.12,348.29,-0.0001,39.6,0.157,25.01,54.82,Forest,5,3620,1,HIGH
18.941188,73.461035,Maharashtra,831.7,30.38,51.02,-0.0532,62.93,0.678,19.35,60.25,Barren,4,1396,1,MODERATE
31.139439,80.619546,Uttarakhand,1974.9,9.08,320.07,0.1446,188.67,0.5121,12.92,69.63,Barren,1,508,0,MODERATE
25.234433,91.855687,Meghalaya,1423.92,14.49,318.78,-0.0395,185.67,0.4609,24.66,66.39,Barren,6,3086,0,HIGH
17.764618,77.14159,Maharashtra,181.28,21.91,164.54,0.1827,54.13,0.3642,35.42,72.5,Shrubland,2,438,0,LOW
15.195435,77.795903,Karnataka,1986.08,13.81,35.7,-0.2027,108.37,0.2494,16.59,41.72,Built-up,5,218,0,LOW
27.432729,88.447409,Sikkim,1287.66,36.09,260.02,0.0193,73.52,0.3069,25.75,68.99,Forest,5,2437,0,HIGH
26.977444,89.822335,West Bengal,3959.72,10.91,45.21,0.2445,82.64,0.3724,9.2,42.41,Forest,3,2945,0,HIGH
8.08011,80.136261,Tamil Nadu,3337.41,19.26,8.92,-0.1619,179.02,0.5616,12.88,62.11,Cropland,11,2883,1,HIGH
10.354611,77.029933,Tamil Nadu,706.69,8.44,347.35,0.2384,126.62,0.5985,21.62,77.14,Forest,1,2691,0,MODERATE
27.953645,88.596158,Sikkim,482.27,9.05,327.38,-0.0785,110.42,0.823,24.55,60.36,Barren,4,291,0,MODERATE
